order_id,date_id,price_inr,rating,rating_count,location_id,restaurant_id,category_id,dish_id,date_id,full_date,year,month,month_name,quarter,day,week,location_id,state,city,location,restaurant_id,restaurant_name,category_id,category,dish_id,dish_name
3671,161,339.00,4.00,0,5,29,2,1821,161,2025-08-04,2025,8,August,3,4,31,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1821,"Mushroom Masala with Rumali Roti Lunchbox"
3672,163,339.00,4.00,0,22,42,2,1821,163,2025-08-15,2025,8,August,3,15,32,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,1821,"Mushroom Masala with Rumali Roti Lunchbox"
3696,23,349.00,4.00,23,22,13,2,586,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,586,"Creamy Spinach Popeye Pizza"
3697,34,349.00,5.00,9,30,13,2,586,34,2025-07-23,2025,7,July,3,23,29,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,586,"Creamy Spinach Popeye Pizza"
3698,176,299.00,5.00,9,12,13,2,586,176,2025-01-12,2025,1,January,1,12,2,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,586,"Creamy Spinach Popeye Pizza"
3703,90,230.00,4.00,3,1,16,2,916,90,2025-01-06,2025,1,January,1,6,1,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,916,"Biscoff Banoffee Sundae"
3704,141,230.00,3.00,5,22,16,2,916,141,2025-04-23,2025,4,April,2,23,16,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,916,"Biscoff Banoffee Sundae"
3734,161,269.00,4.00,0,9,29,2,2795,161,2025-08-04,2025,8,August,3,4,31,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,2795,"Gobi Paratha & Pindi Chole"
3735,8,269.00,4.00,0,22,42,2,2795,8,2025-04-13,2025,4,April,2,13,15,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,2795,"Gobi Paratha & Pindi Chole"
3745,23,279.00,4.00,2,12,13,2,553,23,2025-02-22,2025,2,February,1,22,7,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,553,"Deluxe Veggie Pizza"
3746,24,279.00,3.00,39,22,13,2,553,24,2025-01-02,2025,1,January,1,2,0,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,553,"Deluxe Veggie Pizza"
3747,72,279.00,4.00,6,30,13,2,553,72,2025-08-25,2025,8,August,3,25,34,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,553,"Deluxe Veggie Pizza"
3750,23,139.00,5.00,8,1,14,2,587,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,587,"Indian Spicy Veg Roll"
3751,64,139.00,4.00,36,22,14,2,587,64,2025-05-04,2025,5,May,2,4,18,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,587,"Indian Spicy Veg Roll"
3752,23,369.00,4.00,23,30,13,2,612,23,2025-02-22,2025,2,February,1,22,7,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,612,"Mediterranean Pizza"
3753,45,339.00,4.00,10,12,13,2,612,45,2025-07-27,2025,7,July,3,27,30,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,612,"Mediterranean Pizza"
3754,142,369.00,3.00,16,22,13,2,612,142,2025-06-02,2025,6,June,2,2,22,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,612,"Mediterranean Pizza"
3755,110,143.00,4.00,0,9,19,2,1175,110,2025-05-14,2025,5,May,2,14,19,9,Karnataka,Bengaluru,"Rr Nagar",19,"Quick Crave",2,Recommended,1175,"Pindi Chole Wrap - Wholewheat Paratha"
3758,23,229.00,4.00,62,1,24,2,1483,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1483,"Naked Veggie Taco"
3759,23,625.00,5.00,15,16,26,2,1855,23,2025-02-22,2025,2,February,1,22,7,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1855,"Dutch Truffle Cake [500g]"
3760,26,625.00,4.00,15,22,26,2,1855,26,2025-06-07,2025,6,June,2,7,22,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1855,"Dutch Truffle Cake [500g]"
3772,23,329.00,4.00,0,22,45,2,3370,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,45,"The Biryani Life",2,Recommended,3370,"Hyderabadi Pepper Chicken Biryani (Serves 1)"
3786,112,80.51,5.00,1,8,17,2,1060,112,2025-02-13,2025,2,February,1,13,6,8,Karnataka,Bengaluru,"KENGERI UPANAGAR",17,"NIC Ice Creams",2,Recommended,1060,"Modak Ice Cream 100ml"
3810,41,249.00,4.00,0,22,42,2,1818,41,2025-08-07,2025,8,August,3,7,31,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,1818,"Pindi Chole with Rumali Roti Lunchbox"
3811,47,249.00,4.00,1,9,29,2,1818,47,2025-08-28,2025,8,August,3,28,34,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,1818,"Pindi Chole with Rumali Roti Lunchbox"
3812,36,249.00,4.00,1,5,29,2,1818,36,2025-05-19,2025,5,May,2,19,20,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1818,"Pindi Chole with Rumali Roti Lunchbox"
3827,222,449.00,4.00,0,22,42,2,2791,222,2025-02-10,2025,2,February,1,10,6,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,2791,"Mini Onam Sadhya Meal"
3828,57,449.00,4.00,0,9,29,2,2791,57,2025-04-18,2025,4,April,2,18,15,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,2791,"Mini Onam Sadhya Meal"
3829,23,289.00,4.00,69,24,38,2,3016,23,2025-02-22,2025,2,February,1,22,7,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,3016,"Tuna Sandwich"
3830,21,559.00,4.00,0,22,45,2,3378,21,2025-05-30,2025,5,May,2,30,21,22,Karnataka,Bengaluru,Whitefield,45,"The Biryani Life",2,Recommended,3378,"Andhra Paneer Biryani (Serves 2)"
3832,23,319.00,4.00,49,22,12,2,510,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,510,"Chicken Manchurian Bowl"
3833,23,319.00,4.00,64,29,12,2,510,23,2025-02-22,2025,2,February,1,22,7,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,510,"Chicken Manchurian Bowl"
3834,132,319.00,5.00,15,13,12,2,510,132,2025-04-02,2025,4,April,2,2,13,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,510,"Chicken Manchurian Bowl"
3845,23,185.00,4.00,1,1,22,2,1358,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1358,"Blueberry White Choco Shake"
3846,170,185.00,4.00,2,2,22,2,1358,170,2025-08-12,2025,8,August,3,12,32,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1358,"Blueberry White Choco Shake"
3870,68,249.00,4.00,13,22,41,2,3124,68,2025-01-08,2025,1,January,1,8,1,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3124,"Jalapeno Cheese Paneer Burger Wrap."
3873,23,599.00,5.00,5,22,44,2,3263,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3263,"Dutch Chocolate Truffle Cake (500 gm)"
3874,22,1399.00,4.00,0,22,45,2,3380,22,2025-06-28,2025,6,June,2,28,25,22,Karnataka,Bengaluru,Whitefield,45,"The Biryani Life",2,Recommended,3380,"Andhra Mutton Biryani (Serves 4)"
3886,27,335.00,4.00,68,1,20,2,1220,27,2025-02-07,2025,2,February,1,7,5,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1220,"Andhra Chicken Kabab"
3888,170,369.00,2.00,3,1,24,2,1508,170,2025-08-12,2025,8,August,3,12,32,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1508,"Naked Veggie Taco Meal"
3914,23,149.00,4.00,110,22,32,2,2357,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,32,Bakingo,2,Recommended,2357,"Blueberry Jar Cake"
3915,187,149.00,5.00,84,18,32,2,2357,187,2025-05-06,2025,5,May,2,6,18,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2357,"Blueberry Jar Cake"
3918,97,99.00,4.00,20,22,40,2,3024,97,2025-01-13,2025,1,January,1,13,2,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3024,"Chimichurri Crispy Veg Burger"
3923,22,360.17,4.00,0,8,17,2,1058,22,2025-06-28,2025,6,June,2,28,25,8,Karnataka,Bengaluru,"KENGERI UPANAGAR",17,"NIC Ice Creams",2,Recommended,1058,"Britannia Bourbon Ice Cream 500ml"
3945,203,279.00,4.00,0,22,41,2,3117,203,2025-06-11,2025,6,June,2,11,23,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3117,"Baked Chicken Tikka Pizza Wrap."
3951,124,329.00,4.00,0,22,45,2,3373,124,2025-08-05,2025,8,August,3,5,31,22,Karnataka,Bengaluru,Whitefield,45,"The Biryani Life",2,Recommended,3373,"Andhra Mutton Mini Biryani"
3969,212,408.00,4.00,0,1,24,2,1518,212,2025-07-28,2025,7,July,3,28,30,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1518,"2 Value Rice Bowl Non Veg+1 Small Fries+1 Cinnamon Twists+2 Pepsi Zero"
3970,30,329.00,4.00,76,22,23,2,1549,30,2025-02-16,2025,2,February,1,16,7,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1549,"Mughlai Falafel Rice Bowl"
3971,104,329.00,5.00,31,9,23,2,1549,104,2025-04-26,2025,4,April,2,26,16,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1549,"Mughlai Falafel Rice Bowl"
3972,89,329.00,4.00,43,5,23,2,1549,89,2025-01-29,2025,1,January,1,29,4,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1549,"Mughlai Falafel Rice Bowl"
3982,108,99.00,4.00,264,22,32,2,2361,108,2025-07-18,2025,7,July,3,18,28,22,Karnataka,Bengaluru,Whitefield,32,Bakingo,2,Recommended,2361,"Black Forest Pastry"
3983,213,99.00,4.00,239,18,32,2,2361,213,2025-02-25,2025,2,February,1,25,8,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2361,"Black Forest Pastry"
3984,61,99.00,5.00,213,1,33,2,2437,61,2025-05-15,2025,5,May,2,15,19,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",33,"Domino's Pizza",2,Recommended,2437,Onion
4002,220,308.00,5.00,6,1,24,2,1526,220,2025-02-09,2025,2,February,1,9,6,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1526,"2 Habanero Burrito Veg+1 Small Fries+1 Cinnamon Twists+2 Pepsi Zero"
4039,8,229.00,5.00,7,9,35,2,2604,8,2025-04-13,2025,4,April,2,13,15,9,Karnataka,Bengaluru,"Rr Nagar",35,"Daily Kitchen - Everyday Homely Meals",2,Recommended,2604,"Palak Paneer - Light Meal"
4042,107,259.00,4.00,119,24,38,2,3014,107,2025-02-14,2025,2,February,1,14,6,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,3014,"Tandoori Chicken Tikka Sandwich"
4043,182,249.00,4.00,2,22,40,2,3017,182,2025-07-02,2025,7,July,3,2,26,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3017,"Korean Veg Crispy Burger Combo."
4047,114,189.00,4.00,1,22,47,2,3519,114,2025-02-08,2025,2,February,1,8,5,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3519,"Kadhi Pakoda"
4063,151,379.00,4.00,5,30,13,2,611,151,2025-04-25,2025,4,April,2,25,16,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,611,"Greek Goddess Pizza"
4064,157,339.00,5.00,20,12,13,2,611,157,2025-04-28,2025,4,April,2,28,17,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,611,"Greek Goddess Pizza"
4065,117,379.00,4.00,40,22,13,2,611,117,2025-08-11,2025,8,August,3,11,32,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,611,"Greek Goddess Pizza"
4090,144,269.00,5.00,5,9,35,2,2622,144,2025-06-22,2025,6,June,2,22,25,9,Karnataka,Bengaluru,"Rr Nagar",35,"Daily Kitchen - Everyday Homely Meals",2,Recommended,2622,"Paneer Masala - Everyday Thali"
4092,23,234.00,4.00,78,1,38,2,2927,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2927,"Chilli Bean Patty Sandwich"
4093,150,239.00,4.00,35,24,38,2,2927,150,2025-05-22,2025,5,May,2,22,20,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2927,"Chilli Bean Patty Sandwich"
4098,23,290.00,4.00,221,22,11,2,19,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,19,"Mushroom Masala"
4099,140,290.00,4.00,24,15,11,2,19,140,2025-05-01,2025,5,May,2,1,17,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,19,"Mushroom Masala"
4100,4,290.00,5.00,111,27,11,2,19,4,2025-04-17,2025,4,April,2,17,15,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,19,"Mushroom Masala"
4107,90,259.00,4.00,41,13,12,2,489,90,2025-01-06,2025,1,January,1,6,1,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,489,"Veg Hakka Noodles Bowl"
4108,103,259.00,4.00,97,22,12,2,489,103,2025-08-31,2025,8,August,3,31,35,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,489,"Veg Hakka Noodles Bowl"
4109,127,259.00,4.00,53,29,12,2,489,127,2025-05-07,2025,5,May,2,7,18,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,489,"Veg Hakka Noodles Bowl"
4132,180,699.00,2.00,3,22,44,2,3268,180,2025-01-19,2025,1,January,1,19,3,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3268,"Belgian Chocolate Cake (500gm)"
4146,23,339.00,3.00,10,30,13,2,597,23,2025-02-22,2025,2,February,1,22,7,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,597,"Five Pepper Pizza"
4147,164,339.00,5.00,23,22,13,2,597,164,2025-04-11,2025,4,April,2,11,14,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,597,"Five Pepper Pizza"
4148,117,299.00,5.00,4,12,13,2,597,117,2025-08-11,2025,8,August,3,11,32,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,597,"Five Pepper Pizza"
4156,23,245.00,5.00,3,22,22,2,1350,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,1350,"Almond Fudge Brownie"
4157,194,245.00,4.00,1,2,22,2,1350,194,2025-04-29,2025,4,April,2,29,17,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1350,"Almond Fudge Brownie"
4158,67,245.00,5.00,4,1,22,2,1350,67,2025-07-01,2025,7,July,3,1,26,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1350,"Almond Fudge Brownie"
4160,23,115.00,3.00,70,1,22,2,1362,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1362,"Lemon - Iced Tea"
4161,206,115.00,5.00,3,2,22,2,1362,206,2025-06-26,2025,6,June,2,26,25,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1362,"Lemon - Iced Tea"
4189,124,239.00,4.00,1,22,40,2,3013,124,2025-08-05,2025,8,August,3,5,31,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3013,"Korean Spicy Veg Wrap"
4191,197,349.00,4.00,0,22,40,2,3018,197,2025-05-18,2025,5,May,2,18,20,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3018,"Korean Spicy Paneer Burger Combo."
4194,42,739.00,4.00,0,22,45,2,3377,42,2025-02-28,2025,2,February,1,28,8,22,Karnataka,Bengaluru,Whitefield,45,"The Biryani Life",2,Recommended,3377,"Andhra Mutton Biryani (Serves 2)"
4210,23,199.00,4.00,168,22,23,2,1183,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1183,"Classic Rajma Rice Bowl"
4211,108,199.00,4.00,73,9,23,2,1183,108,2025-07-18,2025,7,July,3,18,28,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1183,"Classic Rajma Rice Bowl"
4212,11,199.00,4.00,186,5,23,2,1183,11,2025-08-03,2025,8,August,3,3,31,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1183,"Classic Rajma Rice Bowl"
4213,76,199.00,4.00,1,9,19,2,1183,76,2025-04-21,2025,4,April,2,21,16,9,Karnataka,Bengaluru,"Rr Nagar",19,"Quick Crave",2,Recommended,1183,"Classic Rajma Rice Bowl"
4214,98,415.00,4.00,540,1,20,2,1210,98,2025-06-13,2025,6,June,2,13,23,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1210,"Nellore Mutton Biryani"
4227,23,239.00,3.00,9,24,38,2,2924,23,2025-02-22,2025,2,February,1,22,7,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2924,"Double Egg n' Cheese Omelette Sandwich"
4228,106,189.00,5.00,23,1,38,2,2924,106,2025-08-01,2025,8,August,3,1,30,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2924,"Double Egg n' Cheese Omelette Sandwich"
4260,205,1029.00,4.00,0,22,45,2,3368,205,2025-06-06,2025,6,June,2,6,22,22,Karnataka,Bengaluru,Whitefield,45,"The Biryani Life",2,Recommended,3368,"Lucknowi Pepper Chicken Biryani (Serves 4)"
4314,103,325.00,4.00,207,20,36,2,2700,103,2025-08-31,2025,8,August,3,31,35,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,2700,"Donne Chicken Lollipop Biryani (Regular Packaging)"
4317,157,199.00,4.00,0,22,44,2,3258,157,2025-04-28,2025,4,April,2,28,17,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3258,"Peanut Butter Cheesecake Slice."
4320,137,109.00,4.00,75,26,9,2,357,137,2025-01-26,2025,1,January,1,26,4,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,357,"Sprinkled Fries - New"
4321,190,109.00,4.00,53,18,9,2,357,190,2025-06-03,2025,6,June,2,3,22,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,357,"Sprinkled Fries - New"
4322,49,109.00,4.00,57,21,9,2,357,49,2025-07-09,2025,7,July,3,9,27,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,357,"Sprinkled Fries - New"
4323,69,109.00,4.00,30,14,9,2,357,69,2025-01-27,2025,1,January,1,27,4,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,357,"Sprinkled Fries - New"
4335,183,460.00,4.00,151,1,20,2,1223,183,2025-01-23,2025,1,January,1,23,3,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1223,"Chicken Kshatriya Full"
4336,170,189.00,4.00,34,10,21,2,1279,170,2025-08-12,2025,8,August,3,12,32,10,Karnataka,Bengaluru,"Gopalan Arcade Mall",21,"Burger King",2,Recommended,1279,"Crispy Veg Double Patty Burger+Fries(M)"
4339,23,625.00,5.00,9,22,22,2,1369,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,1369,"Mini Treats"
4340,30,625.00,5.00,5,2,22,2,1369,30,2025-02-16,2025,2,February,1,16,7,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1369,"Mini Treats"
4341,4,625.00,4.00,11,1,22,2,1369,4,2025-04-17,2025,4,April,2,17,15,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1369,"Mini Treats"
4343,143,249.00,4.00,19,12,13,2,1574,143,2025-02-26,2025,2,February,1,26,8,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,1574,"Queen Margherita Pizza"
4350,23,999.00,5.00,6,22,39,2,2937,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2937,"Hyderabadi Chicken Dum Family Bucket Biryani"
4368,40,119.00,4.00,337,10,21,2,1276,40,2025-02-18,2025,2,February,1,18,7,10,Karnataka,Bengaluru,"Gopalan Arcade Mall",21,"Burger King",2,Recommended,1276,"Medium Fries"
4377,96,324.00,4.00,5,1,24,2,1487,96,2025-01-24,2025,1,January,1,24,3,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1487,"Boss Burrito Veg (Free Nachos & Pepsi)"
4390,125,119.00,5.00,1,18,32,2,2359,125,2025-06-27,2025,6,June,2,27,25,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2359,"Eggless Nutella Hazelnut Brownie"
4403,30,370.00,4.00,40,1,20,2,1224,30,2025-02-16,2025,2,February,1,16,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1224,"Chicken Sholay Kabab"
4422,157,99.00,5.00,14,1,30,2,1963,157,2025-04-28,2025,4,April,2,28,17,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",30,"NH1 Bowls - Highway To North",2,Recommended,1963,"Desi Ghee Moong Dal Halwa [100 gm]"
4431,33,169.00,4.00,10,1,38,2,2915,33,2025-06-10,2025,6,June,2,10,23,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2915,"Chicken Seekh Craver (10cm)"
4436,23,269.00,4.00,0,13,6,2,274,23,2025-02-22,2025,2,February,1,22,7,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,274,"Veg Schezwan Noodles - Half (500 ml)."
4437,153,269.00,4.00,0,25,6,2,274,153,2025-04-08,2025,4,April,2,8,14,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,274,"Veg Schezwan Noodles - Half (500 ml)."
4438,161,269.00,4.00,182,22,6,2,274,161,2025-08-04,2025,8,August,3,4,31,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,274,"Veg Schezwan Noodles - Half (500 ml)."
4463,200,219.00,5.00,34,1,30,2,1898,200,2025-05-13,2025,5,May,2,13,19,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",30,"NH1 Bowls - Highway To North",2,Recommended,1898,"Delhi-6 Rajma [Masala Rice] Bowl"
4474,50,660.00,5.00,6,22,22,2,3103,50,2025-06-24,2025,6,June,2,24,25,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,3103,"Best for the Best"
4475,143,625.00,5.00,2,22,22,2,3113,143,2025-02-26,2025,2,February,1,26,8,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,3113,"Death by Choco-rush Waffle Cake (Double Layer)"
4478,30,799.00,4.00,7,22,44,2,3277,30,2025-02-16,2025,2,February,1,16,7,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3277,"Blueberry Cheesecake (500 gm) (Eggless)"
4482,162,290.00,4.00,48,27,11,2,511,162,2025-08-23,2025,8,August,3,23,33,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,511,"Veg Kollapuri"
4483,199,290.00,4.00,14,15,11,2,511,199,2025-08-30,2025,8,August,3,30,34,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,511,"Veg Kollapuri"
4499,68,269.00,3.00,4,22,41,2,3119,68,2025-01-08,2025,1,January,1,8,1,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3119,"Chimichurri Chicken Burger Wrap ."
4514,165,209.00,5.00,347,5,29,2,1829,165,2025-05-26,2025,5,May,2,26,21,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1829,"Rajma Chawal LunchBox"
4515,69,209.00,4.00,481,22,42,2,1829,69,2025-01-27,2025,1,January,1,27,4,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,1829,"Rajma Chawal LunchBox"
4524,160,271.00,4.00,0,9,23,2,2391,160,2025-06-15,2025,6,June,2,15,24,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,2391,"Sabudana Khichdi & Paneer Makhani Bowl"
4534,23,240.00,4.00,144,22,11,2,477,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,477,"Green Peas Masala"
4535,211,240.00,4.00,69,27,11,2,477,211,2025-04-01,2025,4,April,2,1,13,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,477,"Green Peas Masala"
